RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
13,328.16772277777784,301.2722412500001,288.9432118055555,692.1959819444444,2001.7912444444441,66.53029436111109,153.30973041666667,65.12222916666664,2200.0,55.06167255555553,0.993245679583334,4096.0,0.7422805652777777,182.3710836111112,2896.815661,803746.0,1232.581359000002,4129.39702,277.45845578677324,1639
14,321.5586472222222,295.0679844444444,281.97555847222225,688.7889043055553,1992.5871486111112,66.63550084722222,153.75111013888892,65.04167433333332,2199.8611111111113,55.06292280555555,0.9934123793055561,4096.0,0.7129283426388889,182.10868958333353,2901.178634000002,810050.0000000001,1232.5499750000013,4133.7286090000025,279.2141064692537,1638
15,321.9206402777778,295.1237197222223,282.90355819444443,687.5879572222224,1992.2585236111108,66.73524666666668,154.00912986111112,65.000008,2198.527777777778,55.066589291666645,0.9940640279166671,4096.0,0.7833138998611111,181.7338375000001,2905.5416050000035,816355.0,1232.5185919999983,4138.060197000003,280.96482893074926,1637
16,323.32583486111116,296.3890647222222,284.9733355555556,687.0340344444444,1992.3855375,66.82532522222219,154.88041555555552,65.000008,2190.9444444444443,55.06375616666666,0.9938390447222228,4096.0,0.812622218888889,180.92984861111117,2909.9045800000013,822662.9999999999,1232.4872089999992,4142.391788999997,282.71133206711573,1636
17,321.43803416666674,297.27775763888906,281.43729333333334,680.1674341666667,1999.1599708333338,66.89912199999998,157.72117749999998,65.97222544444443,2221.0555555555557,55.53944593055557,0.9935466604166672,4096.0,0.9264905680555552,185.9114544444447,2914.2675530000038,828970.0000000001,1232.4558249999984,4146.723378,284.4522628495943,1635
18,327.30493986111117,301.88496402777787,287.36281138888893,672.9190808333334,2011.5234513888888,66.97557493055557,159.71588069444442,67.0,2251.5833333333335,56.06156118055555,0.9930044797222227,4096.0,1.0084312869444447,191.10700861111135,2918.630525999996,835277.9999999999,1232.4244420000018,4151.054968000001,286.188331328376,1634
19,324.81762263888885,298.54358680555544,284.7548268055557,670.3685086111113,2010.632383333333,67.04271170833334,160.3013336111111,66.9694445,2250.0,56.068191055555594,0.993006645416667,4096.0,0.9830877829166665,190.54750888888907,2918.630525999996,835277.9999999999,1232.4244420000018,4151.054968000001,286.188331328376,1633
20,320.9363522222221,298.29923749999995,280.359415,669.0067059722222,2004.1494374999997,67.08704313888892,160.33063097222225,67.0,2250.3333333333335,56.05290641666669,0.9940247405555562,4096.0,0.9146827312499997,190.9723409722225,2947.8207960372183,836831.3253084121,1172.4735994968598,4120.294395534087,283.88134259496684,1632
21,321.6125884285713,296.2135954285715,281.48884671428567,667.7110949999997,2003.3065799999995,67.11297524285716,160.03730185714284,66.97142857142858,2250.0,56.05041791428574,0.9936812341428576,4096.0,0.9712259385714288,190.63596571428593,2964.667468657668,830289.1449565797,1233.0377586539355,4197.705227311609,280.06147526977617,1631
22,320.8712683333334,297.5614441666666,279.3394415277779,667.6096059722223,2005.5676541666662,67.17114816666668,159.54136875000003,66.88055558333333,2250.0,56.033610347222236,0.9968643090277782,4096.0,0.9075044804166669,190.15179291666672,2975.258876000005,816087.0000000001,1205.196773000002,4180.455649000005,274.291089956234,1630
23,323.03482319444447,298.7785422222223,282.9522609722222,668.046985138889,2004.2909444444444,67.20206266666668,159.0121534722222,66.60000008333333,2250.0,56.05734618055558,0.9940253904166672,4096.0,0.96693474,190.06432416666678,2980.386570000002,815193.0000000001,1199.869401999998,4180.255972000007,273.5192166699369,1629
24,325.5431240000001,301.24026200000003,285.74010771428567,669.4135732857145,2005.506738571429,67.23316294285716,158.74680800000002,66.37142857142857,2250.0,56.0789886714286,0.9936464581428572,4096.0,0.866788754285714,189.9888797142858,2142.1064837025,584259.5324999994,857.0839072425005,2999.190390945003,272.74999489761257,1628
25,321.14807128571425,297.7983081428571,280.6247151428571,669.5796174285714,2001.5345428571425,67.25472007142858,158.58328114285712,66.16857134285715,2247.9142857142856,56.05296331428572,0.9925114664285721,4096.0,0.8337345559999999,189.6814865714286,2990.6419570000053,813405.0000000001,1189.214659999999,4179.856617000006,271.98341081790693,1627
26,323.7900068571428,300.47417714285723,284.00321528571425,669.7330884285715,2003.4232857142858,67.27115104285713,158.72625142857146,66.05714285714286,2249.714285714286,56.057677585714295,0.9938682565714292,4096.0,0.8793114367142859,189.51129771428577,3016.8634880000022,812563.0000000001,1185.903009000001,4202.766497000003,269.3403275395398,1626
27,320.70492305555564,297.3050463888888,280.3877077777777,667.9884277777778,2001.097879166667,67.31745351388889,158.88996972222222,66.31944430555556,2250.0,56.06334411111114,0.9939004825000003,4096.0,0.799055553611111,189.84885305555565,3022.0272870000026,811667.9999999999,1180.5665679999993,4202.593855000004,268.58394147914925,1625
28,320.8732530985916,296.26563380281686,281.481759859155,666.3887318309858,1999.16788028169,67.3459180140845,159.02653323943665,66.48169008450705,2250.0,56.0570611267606,0.9933840454929584,4096.0,0.7896986007042253,190.01309746478884,3007.115935999996,807966.0000000001,1199.9738110000021,4207.089746999999,268.68468565756,1624
29,316.32404402777786,295.5915634722222,275.90831708333343,666.5155919444445,1996.1312125,67.38674498611113,158.95292736111116,66.81944444444444,2250.0,56.06464694444445,0.99510247375,4096.0,0.8147194497222221,190.38515722222235,2992.204586000005,804262.9999999999,1219.3810539999986,4211.585640000003,268.7860996413835,1623
30,315.60206388888884,295.09648041666674,275.2794801388889,666.549673611111,1994.624658333333,67.40551426388888,158.9595220833333,66.74166655555555,2250.0,56.06770700000001,0.9931470288888894,4096.0,0.7943083334722225,190.21288680555563,2977.2932349999974,800560.0,1238.7882979999997,4216.081532999996,268.8885295505668,1622
31,316.5266063888889,295.0136611111111,276.33022472222217,666.8734887500001,1995.3183236111113,67.44106494444445,159.11072236111104,66.56944444444444,2250.0,56.056596347222246,0.9926124447222229,4096.0,0.8332750027777781,190.08511930555568,2962.3818840000013,796857.0000000001,1258.195540999999,4220.577425,268.9919906356007,1621
32,317.81383152777767,296.048922638889,277.99231777777766,667.2434894444442,1994.937481944444,67.45382648611113,159.2211441666667,66.40945191666667,2250.0,56.065924875000036,0.9935167626388893,4096.0,0.820468242916667,190.02407847222227,2824.6592617499996,760106.8750000001,1224.3693346666685,4049.0285964166656,269.0968377294048,1620
33,315.3737402777779,294.51513958333317,274.9982906944444,667.0376511111111,1993.3902305555555,67.491547625,159.40957375,66.67777781944444,2250.1388888888887,56.05824520833332,0.9934840208333335,4096.0,0.8138805580555556,190.18096180555574,2932.559183000003,789452.0,1297.0100280000004,4229.569210999996,269.2024101598497,1619
34,317.1846762500001,296.5078822222222,277.09197944444446,667.501203888889,1991.339427777778,67.49804104166667,159.43215902777777,66.952083375,2250.0,56.06967620833333,0.9940424904166666,4096.0,0.825897577222222,190.55514444444466,2917.6478319999965,785749.0,1316.417270999999,4234.065102999996,269.309061697615,1618
35,315.68136125,294.9075136111112,275.47180583333324,667.1834359722222,1986.8213680555555,67.49629075,161.00324027777773,67.0,2250.3541666666665,56.05951256944441,0.9949229277777779,4096.0,0.7620999981944445,190.9168087500003,2902.7364820000007,782047.0,1335.824515,4238.560996999999,269.41715338250987,1617
36,320.94303597222216,302.29838166666656,280.90270999999996,668.457935277778,1985.7077361111124,67.50233195833333,162.4177786111111,66.96805549999999,2250.2361111111113,56.088796652777845,0.9948956165277786,4096.0,0.7701728355555555,191.02495055555556,2887.825130999998,778344.0,1355.231757999999,4243.056889,269.5260151470719,1616
37,312.2653858333333,294.1518777777777,271.40486513888897,664.8616445833335,1973.664618055556,67.5149749027778,163.1200643055556,67.0,2256.8888888888887,56.06543180555558,0.9925691969444448,4096.0,0.8067610391666665,191.82375763888902,2871.6676279999974,783152.0,1361.635143000002,4233.302770999999,272.71679785081295,1615
38,318.4366098611112,299.1203995833333,278.2227776388889,664.7512186111111,1976.7660208333332,67.51656445833333,163.59342569444445,67.0,2259.5833333333335,56.06805386111114,0.9938689433333335,4096.0,0.8793922265277776,192.00524083333346,2855.5101250000002,787959.9999999999,1368.038526999998,4223.548652000001,275.94368974615315,1614
39,321.32176388888894,301.68449833333335,281.9842181944445,667.0820081944444,1975.604094444445,67.52257018055555,157.27623458333335,66.94791666666667,2250.5208333333335,55.90064522222223,0.9940998936111115,4096.0,0.8067083366666669,190.8975224999998,2839.3526220000035,792768.0000000001,1374.4419119999986,4213.794533999992,279.20730727752493,1613
40,320.4642220833333,300.2821620833333,281.88100597222217,671.4047690277775,1968.7021763888883,67.51446218055554,144.32835000000003,66.8125,2230.96875,55.560700541666684,0.9946322168055557,4096.0,0.7324493120833332,188.46816777777767,2823.195119000002,797575.9999999999,1380.8452959999997,4204.040414999998,282.5082810013177,1612
41,317.8233015277777,299.11347763888887,278.65148416666665,671.7432777777778,1965.5551263888883,67.53868863888887,142.62585291666667,66.96493052777777,2233.6041666666665,55.56106861111112,0.9940276613888892,4096.0,0.7085652883333332,188.7569672222222,2807.037615999996,802384.0,1387.2486809999984,4194.286297000007,285.84725599202653,1611
42,318.3023136111112,299.27320361111106,279.4180219444444,671.3538106944447,1965.2295347222223,67.581846,141.48094319444442,66.77777777777777,2233.9479166666665,55.55392356944445,0.9926520952777784,4096.0,0.663954811527778,188.4738323611111,2790.8801120000044,807192.0000000001,1393.6520650000011,4184.532176999996,289.2248923661394,1610
43,317.63370444444445,299.3247075,278.9797479166666,671.0204752777779,1964.2813305555565,67.59242131944444,139.98033708333332,67.0,2236.996527777778,55.554396027777784,0.9940171318055556,4096.0,0.6777077061111112,189.2141498611111,2774.722608999997,812001.0000000001,1400.05545,4174.778059,292.6422257007676,1609
44,318.303448611111,301.10571708333316,279.8386716666667,671.3433972222223,1965.0222111111107,67.5866556111111,139.23504291666666,67.0,2239.7881944444443,55.56154961111112,0.9939859166666667,4096.0,0.7586666651388888,189.6987356944445,2758.565105999997,816808.9999999999,1406.4588349999985,4165.023940999997,296.0992286255645,1608
45,320.4683743055555,304.81022194444455,281.7732631944445,673.2808929166666,1969.4856013888889,67.593727875,138.55096874999998,66.93055555555556,2238.8888888888887,55.55667023611111,0.9939883205555557,4096.0,0.786529862222222,189.65692819444453,2742.407603,821617.0000000001,1412.8622190000015,4155.269822000001,299.5969669502118,1607
46,312.91553763888885,296.4532559722223,273.01871972222233,670.8543843055554,1963.0133875000001,67.59391934722223,137.78781319444448,66.65347227777778,2235.5555555555557,55.55979434722224,0.9943512644444445,4096.0,0.8146541734722222,189.33549194444458,2726.250100000003,826425.0,1419.265604,4145.5157039999995,303.13616494686244,1606
47,318.77419388888893,302.1164795833333,279.265471111111,668.1290158333333,1958.0281763888888,67.58621863888887,134.87340388888884,64.78437497222222,2212.15625,55.56099297222223,0.9944808593055554,4096.0,0.7840080972222223,182.15667694444454,2710.0925970000017,831233.0,1425.6689880000013,4135.761584999997,306.71756416004087,1605
48,320.2331233333335,302.6342994444444,280.23868125000007,664.5091991666666,1951.3442541666664,67.58372569444445,132.13168444444443,63.44513894444444,2196.4548611111113,55.56153252777779,0.9936177758333335,4096.0,0.7493236123611111,177.42859263888894,2710.0925970000017,831233.0,1425.6689880000013,4135.761584999997,306.71756416004087,1604
49,322.9307773611111,302.5852972222221,283.5520309722222,659.67165,1948.072547222223,67.59688294444446,129.79395319444447,62.328125,2182.71875,55.56229750000003,0.9937950266666667,4096.0,0.7231854122222222,173.42619847222232,2710.0925970000017,831233.0,1425.6689880000013,4135.761584999997,306.71756416004087,1603
50,321.5808854166668,300.2281634722222,280.4529088888888,653.3300288888888,1937.3368791666662,67.63833809722223,126.59271541666664,60.486111111111114,2164.027777777778,55.56087806944445,0.9933802829166668,4096.0,0.7222965238888889,167.50584277777796,2710.0925970000017,831233.0,1425.6689880000013,4135.761584999997,306.71756416004087,1602
51,321.4538766666667,299.4038537500002,279.41285930555546,651.4993041666665,1936.4532277777778,67.64638979166665,125.85493777777778,60.062152749999996,2160.0,55.557745986111115,0.9937802577777783,4096.0,0.7245873629166666,166.133040277778,2677.950065248648,879225.246694544,1441.0610414163639,4119.011106665013,328.32025440060164,1601
52,332.0305640277778,322.3666904166667,288.0350059722222,770.8433066666668,1638.0861495833333,67.5258674166666,111.16180226388889,41.25,1481.111111111111,38.54569181944446,0.9939664494444449,4096.0,0.4944395829166669,109.63541912499997,1874.042448182055,687680.3284820023,1114.7768562082729,2988.8193043903243,366.95024125472617,1600
53,323.345368888889,294.51941902777776,281.4300865277778,653.9295095833336,1937.3776402777776,67.62903012500001,124.60512152777778,60.0,2160.0,55.559871430555596,0.9933031998611113,4096.0,0.6328291704166664,165.63674652777775,2662.8740188334286,831188.8333257954,1556.546249194419,4219.420268027849,312.1397510536106,1599
54,322.3166684722223,296.8592944444445,280.5221648611111,649.2014180555556,1939.329325,67.66363862500002,124.73825569444449,60.0,2160.0,55.56327470833335,0.9944358733333334,4096.0,0.6681739334722224,165.50208847222228,2544.847850999999,856571.0,1505.6803229999975,4050.5281740000014,336.5902600673789,1598
55,323.0057494444445,301.0427855555556,281.7902508333334,648.8275698611112,1941.3364402777781,67.67360737500002,124.73965694444445,60.0,2160.0520833333335,55.57639684722225,0.9927920125000009,4096.0,0.6266763263888888,165.55657666666673,2531.3899809999957,865015.0,1516.8238540000011,4048.2138350000014,341.71542373660094,1597
56,324.0709727777777,302.83401097222225,283.86410069444446,650.2428309722225,1947.2146583333333,67.66553136111114,125.24555777777772,60.125,2161.5104166666665,55.56306475000002,0.9938426838888896,4096.0,0.6424458370833334,165.96523513888897,2517.635185,873395.0000000001,1527.2332940000017,4044.868478999998,346.9108650862772,1596
57,324.70509444444434,302.5392277777779,284.00276722222225,654.6033084722224,1948.0519291666662,67.66298452777778,124.88323666666669,60.00868055555556,2159.5833333333335,55.55032519444445,0.9935615258333341,4096.0,0.6208050629166668,165.41046819444463,2504.178901000004,881839.0,1538.3714719999991,4042.5503730000005,352.14696507819474,1595
58,321.7757659722223,296.4202362500001,279.46748625,659.6986512500001,1940.3018527777776,67.642905375,124.92333347222218,60.0,2160.0,55.55754155555557,0.9937238802777778,4096.0,0.6050125070833334,165.58225763888902,2515.0420870000007,865295.0000000001,1569.5083589999997,4084.5504460000034,344.0479204990734,1594
59,319.3727128169015,292.3792243661971,275.53407999999996,667.1172614084509,1935.7397802816902,67.63981116901405,125.15526450704228,60.0,2160.0,55.55450677464792,0.9936443343661975,4096.0,0.5858154912676055,166.0067973239439,2525.9052720000027,848751.0,1600.645246,4126.550518,336.01853933657674,1593
60,316.6142134722222,285.850633888889,276.9074565277778,757.8294393055555,1867.0306984722229,67.45387306944446,118.20306362500001,53.17881944444444,1915.2777777777778,50.15493594444447,0.9933648723611115,4096.0,0.5702513936111111,138.431339013889,2431.069771000001,797531.0,1563.7912110000025,3994.8609820000065,328.0576351669008,1592
61,322.4915375,291.9502015277777,277.1398113888891,677.0731290277777,1935.9868750000003,67.59143481944446,126.06621777777774,60.0,2160.0,55.56748676388892,0.9936572776388891,4096.0,0.5094101240277777,166.00011000000026,2547.6316419999953,815663.0,1662.919020999998,4210.550662999998,320.1652022816258,1591
62,323.1058181944445,291.5781770833334,277.9297573611112,678.7630158333334,1939.2264472222216,67.62184900000001,125.94045138888889,60.0,2160.0,55.566099194444455,0.9932165213888897,4096.0,0.5245715288888888,166.02197583333358,2558.4948269999973,799117.9999999999,1694.0559079999978,4252.550734999998,312.3391110925234,1590
63,324.0187375,293.05831750000004,278.93884416666674,681.4596033333332,1941.269841666667,67.62598056944447,125.89485874999994,60.0,2160.0,55.560194916666674,0.9930430129166672,4096.0,0.5131688413888887,166.00011000000026,2569.358011000002,782574.0000000001,1725.1927949999981,4294.5508060000075,304.5795862817188,1589
64,321.8902995833333,290.20566833333334,276.5858623611112,683.055150138889,1940.3897138888888,67.6421107361111,127.18390430555557,60.0,2160.0,55.56361609722225,0.9937192131944445,4096.0,0.5655104212500002,165.99351597222247,2580.221195999999,766031.0000000001,1756.3296830000027,4336.550878999994,296.88578684166384,1588
65,318.97230999999994,287.58232652777775,273.8732801388888,688.3263283333334,1944.5722916666673,67.63970986111114,128.21570152777775,60.0,2160.0,55.55588669444447,0.9942615329166671,4096.0,0.6656382019444443,166.0139930555558,2591.0843809999956,749486.0,1787.4665700000014,4378.5509510000065,289.25572841079935,1587
66,320.28460888888895,288.7046924999999,275.9489963888889,689.2120063888891,1948.709752777778,67.63745761111109,128.04766166666673,60.0,2160.0,55.55525491666666,0.9940496326388888,4096.0,0.671276389861111,166.02787611111137,2601.9475659999976,732943.0000000001,1818.6034570000018,4420.551023000001,281.69014993901664,1586
67,315.70698120689656,284.23525896551723,270.4467174137931,687.3688715517238,1945.7600137931036,67.63037496551726,127.06281344827583,60.0,2160.0,55.552755568965516,0.9939268725862072,4096.0,0.6298792981034482,166.0091579310346,2612.8107520000003,716398.0,1849.7403449999986,4462.551096999996,274.1867161452955,1585
68,326.7220075,294.9631929166667,282.9408188888889,688.6787137500002,1957.946948611111,67.64717905555557,126.35386416666668,60.0,2160.0,55.554768722222235,0.9937079115277778,4096.0,0.592300002638889,166.00011000000026,2623.6739370000046,699853.9999999999,1880.8772319999994,4504.551169000002,266.74579875586124,1584
69,319.8228000000001,287.6797481944446,274.82182319444445,684.41265875,1950.3108111111114,67.64898577777778,126.00407388888885,60.0,2160.0,55.557583777777786,0.9947570824999998,4096.0,0.5997941269444445,166.00011000000026,2605.037698,704535.0,1912.8444360000003,4517.882134000009,270.45098062914866,1583
70,324.2405129166666,290.72755944444447,280.3598930555555,681.2297161111111,1955.8133013888885,67.67355993055556,125.67731277777779,60.0,2160.0,55.553362722222225,0.9943325716666668,4096.0,0.5988375072222223,166.00739861111137,2586.401459999996,709216.0,1944.81164,4531.213099999995,274.2095575526003,1582
71,320.7292574999999,288.52388736111106,275.99151680555565,677.9355940277777,1955.7016305555558,67.69441915277781,125.40515777777779,60.0,2160.0,55.555818361111115,0.9938653130555557,4096.0,0.5890717219444446,166.0344705555558,2567.7652210000006,713896.0,1976.7788449999966,4544.544065999996,278.02230288093773,1581
72,320.988107638889,289.47248666666667,276.0213477777777,674.7242377777776,1955.3018333333323,67.70777706944445,124.82075236111112,60.0,2160.0,55.55692236111113,0.9938235318055555,4096.0,0.5880020844444445,166.17989555555576,2549.1289830000014,718576.9999999999,2008.7460489999985,4557.875032000005,281.8911890265848,1580
73,324.13239666666664,291.73712916666676,279.798772638889,672.4380919444443,1956.2698305555557,67.71209159722224,124.43819416666666,60.0,2160.0,55.560096597222255,0.9940588368055558,4096.0,0.5889155431944446,166.32983250000018,2530.4927449999977,723257.9999999999,2040.7132529999976,4571.205997999995,285.81706129333315,1579
74,325.1351891666667,293.3930269444444,280.82560194444443,670.7414429166663,1955.403669444444,67.74618756944443,124.13923819444449,60.0,2160.0,55.55679809722224,0.9942625637499999,4096.0,0.5879985833333334,166.5713977777779,2511.856506999998,727938.0,2072.6804580000003,4584.536964999999,289.8007899620836,1578
75,321.5140884722222,288.9945645833332,276.5097133333333,668.0029901388888,1949.7884055555562,67.75105051388891,123.98259486111111,60.0,2160.0,55.56189927777781,0.993450565694445,4096.0,0.5741058251388892,166.67690888888902,2511.856506999998,727938.0,2072.6804580000003,4584.536964999999,289.8007899620836,1577
76,328.32833347222214,296.2769293055555,283.7808597222222,668.0736761111114,1956.284263888889,67.74958831944444,123.82721333333338,60.00868055555556,2160.190972222222,55.565677916666694,0.9945384050000006,4096.0,0.5581986086111109,166.6869741666668,2511.8565060000014,727937.9999999999,2072.6804580000003,4584.536964000005,289.80079007745707,1576
77,326.39181152777786,294.51498694444444,281.9236773611111,665.5957619444443,1952.485290277778,67.75988570833334,123.83791291666664,60.166666666666664,2161.0069444444443,55.56745762500002,0.9940793320833335,4096.0,0.5420756926388886,166.96463527777786,2511.856506999998,727938.0,2072.6804580000003,4584.536964999999,289.8007899620836,1575
78,323.75479222222225,291.71520472222227,278.84330638888895,664.988092777778,1955.1434486111107,67.80241452777778,123.70277013888887,60.55902777777778,2164.4791666666665,55.56122530555556,0.9936753213888895,4096.0,0.540453471111111,166.98650166666673,2511.856506999998,727938.0,2072.6804580000003,4584.536964999999,289.8007899620836,1574
79,321.97917125,290.5802525,277.1438376388889,663.9313645833334,1953.8045013888889,67.80124322222223,123.73888375000001,60.86631944444444,2167.9166666666665,55.55619487500002,0.9938127887500001,4096.0,0.5443964168055557,167.04134041666674,2511.8565060000014,727937.9999999999,2072.6804580000003,4584.536964000005,289.80079007745707,1573
80,321.0629741666666,287.5070566666667,275.99113833333325,661.1120608333334,1950.6249305555555,67.80245584722222,123.67507375000004,60.91319444444444,2168.3506944444443,55.55609986111112,0.9937281255555559,4096.0,0.5354916361111111,167.12533555555558,2511.8565060000014,727937.9999999999,2072.6804580000003,4584.536964000005,289.80079007745707,1572
81,321.55801374999993,288.5678309722223,275.50465736111124,658.7247025000001,1945.9394916666668,67.8332590972222,123.58306416666672,60.994791666666664,2169.7569444444443,55.55560758333334,0.9940677858333338,4096.0,0.5495409718055558,167.45715027777774,2511.8565060000014,727937.9999999999,2072.6804580000003,4584.536964000005,289.80079007745707,1571
82,327.0940705555556,295.0543575,282.02865125,659.056338888889,1950.898348611111,67.86438919444441,123.69126611111113,61.0,2169.7395833333335,55.56130316666669,0.9938746008333337,4096.0,0.5342055565277776,167.79972541666658,2453.5326091588154,764157.8869177676,2293.5547308045966,4747.087339963413,311.45210137629067,1570
83,327.78231374999984,294.80539138888895,282.6981425000001,657.8857902777778,1950.886073611112,67.84494297222221,123.89437055555557,61.0,2170.0,55.561593972222234,0.9934246848611115,4096.0,0.5606631956944448,167.86636555555552,2432.934427409616,780917.8598749393,2329.457249075523,4762.391676485133,320.9777670442164,1569
84,325.98416583333346,293.55212625,280.0590684722221,657.8186563888888,1951.5591930555556,67.85151331944445,124.04423250000004,61.0,2170.0,55.55745120833335,0.994559631527778,4096.0,0.533919806388889,167.85456499999992,2407.032389613334,792883.4980177714,2338.3634976661683,4745.3958872794965,329.4029201431476,1568
85,325.22203625,292.60811347222216,279.74079597222226,657.3425156944444,1951.926434722223,67.86075087500004,124.15625166666668,61.0,2170.0,55.55410094444445,0.993472630138889,4096.0,0.5424491506944444,167.97812763888885,2355.189421784704,780395.8883454332,2435.684316645821,4790.87373843052,331.35164463929584,1567
86,319.6272029166667,286.20096763888904,273.33305458333336,653.1392265277777,1945.467355555556,67.89969790277777,124.2074115277778,61.0,2168.3680555555557,55.55705950000003,0.9929909011111113,4096.0,0.5349894286111111,167.9510549999999,2387.931042000001,828722.0,2409.1177629999984,4797.048805000006,347.04603500857746,1566
87,320.2750016901408,287.53155549295764,274.3015823943662,649.7832307042254,1946.7799943661967,67.90093957746478,124.0882356338028,61.0,2169.6302816901407,55.56292967605635,0.9930088160563383,4096.0,0.5372880261971832,167.99934619718306,2376.678839999999,823702.0,2423.771655999998,4800.450496000003,346.57690645320804,1565
88,314.9934927777778,283.3771591666667,268.2419454166667,647.1702599999999,1943.939777777778,67.90240029166665,124.22750541666665,61.0,2170.0,55.55195252777779,0.9941976768055559,4096.0,0.5579196525000002,168.02711374999996,2365.426638000002,818683.0,2438.4255499999967,4803.852187999994,346.10373741804494,1564
89,316.19490388888886,286.37118375000006,270.0579705555555,649.8661569444444,1951.5220625000002,67.9594988472222,125.55650694444451,61.0,2170.0,55.55337350000002,0.994242342777778,4096.0,0.5464419479166669,168.00660111111108,2354.9777769999955,814731.0,2453.198029,4808.175806000008,345.9612264527967,1563
