RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
17,299.3741541666666,274.7411402777778,282.04352847222236,560.9364911111111,1888.7851138888893,64.81336191666668,85.6558612777778,38.44367219444445,1499.861111111111,42.704167680555585,0.23180375930555577,2176.0,0.5597750831944446,65.626198375,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1023
18,303.9900997222222,281.3574240277779,286.90565291666667,566.7499193055555,1897.8376625000003,64.81842429166666,86.25892916666669,38.34183170833333,1498.8784722222222,42.70555654166671,0.23918895222222236,2176.0,0.6896782391666666,65.18326004166667,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1022
19,300.67545013888895,279.14316374999987,283.3771847222221,562.9733627777777,1895.3478319444444,64.73921629166668,86.92401204166666,38.404976597222216,1499.0208333333333,42.704167972222244,0.22709850833333345,2176.0,0.6757039962499999,65.24102527777778,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1021
20,303.223270138889,279.79925430555556,285.4967900000001,566.1019822222221,1898.2230666666667,64.73466381944444,86.64979193055552,38.158788138888895,1495.96875,42.705556541666695,0.224413238888889,2176.0,0.6840370658333332,64.70296201388891,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1020
21,299.8604201388888,277.0092116666667,281.70151805555554,564.6013570833335,1897.4601444444443,64.75551708333334,86.89515290277774,38.131002208333335,1495.5625,42.701389861111146,0.2310928586111112,2176.0,0.7198304687500001,64.7710287916667,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1019
22,300.0993998611112,275.31374375,281.60111972222217,562.916118472222,1894.3590055555553,64.82121999999998,86.63136040277774,38.235451833333336,1494.579861111111,42.69861233333337,0.22970338305555574,2176.0,0.6956529109722218,64.6659656388889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1018
23,295.98588374999997,271.81662708333323,276.85076444444434,551.6951806944446,1880.4019305555553,64.85566615277777,85.58928388888887,38.23594629166667,1493.7430555555557,42.7013900555556,0.22771700847222234,2176.0,0.6169745354166667,64.84198095833335,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1017
24,299.6344713888889,270.33616208333325,279.3119005555555,556.1307670833332,1886.9896180555556,64.98359176388888,84.97554047222222,38.20270283333334,1492.2118055555557,42.69861233333337,0.2335869918055557,2176.0,0.5528785318055556,64.55287613888889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1016
25,297.8431352777778,269.4663290277779,276.8106477777776,567.957772638889,1901.014951388889,65.0752565694444,84.95970058333333,37.99807647222222,1492.923611111111,42.70138995833336,0.2284616068055557,2176.0,0.5356596906944445,64.43519288888889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1015
26,301.5591608333333,272.69229486111107,280.8966148611111,563.2138474999998,1895.2528083333336,65.07664945833334,84.74201490277781,38.25522231944446,1495.826388888889,42.70416797222223,0.23231210930555568,2176.0,0.5300652788888891,64.72321106944447,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1014
27,298.7080961111112,269.2550129166667,278.3535472222222,552.7646845833335,1884.6022361111116,65.07071427777778,84.74402695833328,38.418552319444444,1499.3125,42.70277872222225,0.23287487611111132,2176.0,0.5334595987499998,65.36231881944444,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1013
28,298.913756111111,269.9970247222222,278.0437423611111,555.8964947222222,1890.429255555556,65.11361174999999,84.67545620833332,38.43246838888889,1497.2222222222222,42.701390055555585,0.23033222638888903,2176.0,0.5440898455555556,65.13718459722223,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1012
29,303.2657393055555,274.2874501388889,283.315157361111,569.2844561111111,1903.547036111111,65.17037588888891,84.71274220833331,38.23988516666667,1494.576388888889,42.69861233333337,0.22509850833333347,2176.0,0.5514252266666667,64.81772362500001,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1011
30,295.927159861111,265.3101761111112,276.1197836111112,561.7588195833334,1896.8729958333336,65.1619500972222,84.72931379166666,38.255713347222226,1492.21875,42.704167583333366,0.23499817513888901,2176.0,0.5264062459722223,64.61911959722224,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1010
31,295.8927184722222,266.38737944444443,276.58958249999995,561.8531086111111,1897.3964875000008,65.1624449722222,84.72025311111109,38.19763811111111,1491.9409722222222,42.701389958333365,0.23093833972222233,2176.0,0.5274443536111111,64.7035621527778,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,1009
61,302.77814,269.28973,284.92499,561.25,1899.625,65.044998,84.822502,38.539425,1490.0,42.700001,0.25999999,2176.0,0.493,64.28019,462.98385133063647,99964.50741301486,612.8348153241326,1075.8186666547692,214.59673026995338,979
62,298.43043736111116,270.7712294444444,280.4532004166667,548.9089684722222,1889.4846402777782,65.07479218055556,86.83049087499997,37.711179944444446,1489.5833333333333,42.70138995833337,0.22449028972222237,2176.0,0.6466120311111111,64.04455813888889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,978
63,298.83388222222226,270.81541208333334,281.0078769444444,548.9285752777778,1889.3857194444442,65.07835602777777,86.76584491666662,37.69744865277779,1489.736111111111,42.701389861111146,0.23007433055555573,2176.0,0.6329379570833334,63.98757901388891,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,977
64,301.5235408333332,272.5178031944445,284.4940593055556,550.4862188888889,1893.4668763888892,65.10577795833333,86.78118529166669,37.556766972222206,1488.204861111111,42.701389958333365,0.22583347319444455,2176.0,0.6372456933333334,63.836969013888925,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,976
65,303.8198088888889,276.3957394444444,286.34550652777784,555.7049184722222,1896.0763083333331,65.14250962499997,86.7686367222222,37.58401772222223,1487.9166666666667,42.701389861111146,0.22747763583333347,2176.0,0.6394548670833333,63.87577693055557,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,975
66,295.562693611111,268.3305748611112,277.386426388889,545.7002716666667,1885.6310375000003,65.08107066666666,86.68492749999994,37.69878180555557,1487.2291666666667,42.695834708333365,0.23138200986111132,2176.0,0.6302366591666666,64.00783754166667,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,974
67,300.95465111111116,271.92852958333333,284.26273375,549.2995813888889,1890.4482361111109,65.0964527222222,86.72558151388886,37.48833944444443,1486.3993055555557,42.70277881944449,0.22960081500000015,2176.0,0.6353298637500002,63.70445384722221,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,973
68,305.0086084722222,275.7849281944444,288.8090377777778,552.2504315277779,1894.1720222222223,65.13486747222218,86.70098448611111,37.51295523611109,1486.107638888889,42.701389861111146,0.2278980304166668,2176.0,0.6219640400000002,63.75761627777779,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,972
69,297.12421152777773,271.19940166666663,279.081752638889,546.5293918055556,1886.5238652777782,65.1469916111111,86.68163430555558,37.69476109722222,1488.7395833333333,42.70416758333337,0.23201018638888904,2176.0,0.613628625,64.073155625,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,971
70,298.9692097222222,271.40948722222225,280.797786111111,548.1385545833332,1888.5083194444446,65.0981636666667,86.69852854166666,37.6441537638889,1487.2222222222222,42.702778722222256,0.22978914180555568,2176.0,0.623036874722222,63.91941829166669,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,970
71,300.88925583333327,273.1622833333332,283.3266504166666,548.994755,1889.713141666667,65.11360813888888,86.60433040277775,37.61744397222222,1486.4027777777778,42.70555644444448,0.23343601916666668,2176.0,0.6260538176388889,63.69832531944442,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,969
72,302.6863058333333,273.59279305555555,284.8195155555555,549.3263790277776,1890.959948611111,65.10660452777773,86.6071471111111,37.53364681944444,1486.5277777777778,42.70138995833336,0.23140403458333347,2176.0,0.6135465280555555,63.73095574999999,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,968
73,300.8002194444444,272.7854050000001,281.646175138889,548.911482777778,1889.8835666666664,65.12060595833334,86.60484495833333,37.539063958333344,1486.5347222222222,42.70555644444447,0.22551808625000014,2176.0,0.6247222080555553,63.684520277777814,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,967
74,301.64289736111107,273.66967597222225,282.5571854166667,549.5954605555557,1890.5186180555554,65.13610672222221,86.58666372222221,37.53330194444444,1486.2604166666667,42.70000109722226,0.23360036458333353,2176.0,0.6184188805555555,63.601310930555606,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,966
75,304.7417720833333,275.01290874999995,286.4111713888889,551.0220334722221,1892.4494652777782,65.14226725000002,86.5887754861111,37.521428458333325,1486.2465277777778,42.702778722222256,0.23046288194444456,2176.0,0.6338188102777776,63.47049979166669,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,965
76,299.22323472222223,270.8221652777777,280.0587379166666,546.2478751388887,1887.1400208333334,65.13672445833335,86.54545840277775,37.59382505555556,1487.4930555555557,42.70000109722226,0.2277717108333335,2176.0,0.6177255188888889,63.73311787500001,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,964
77,304.09563819444435,273.9981786111112,285.60055597222225,551.3090824999999,1892.584622222222,65.11787624999998,86.55988862499999,37.52366856944443,1485.9722222222222,42.698612236111146,0.23271403250000017,2176.0,0.6473707765277776,63.59792909722226,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,963
78,302.91636375,274.81737541666666,284.1158629166667,549.7656138888888,1891.1427680555555,65.16563220833336,86.54903415277778,37.54606122222223,1485.8333333333333,42.6972236666667,0.2274228334722224,2176.0,0.6459294015277777,63.63090765277778,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,962
79,298.9146009722222,270.32830041666665,279.37421833333343,547.32337875,1887.6733958333327,65.14550731944442,86.55256955555558,37.66084990277776,1486.2534722222222,42.698612430555585,0.22537072319444457,2176.0,0.6420703156944445,63.87505194444447,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,961
80,301.8652933333334,272.5730198611112,282.36330527777767,548.0020534722221,1887.5682166666666,65.11004468055556,86.50876001388893,37.52759399999999,1486.513888888889,42.697223472222255,0.22706443541666685,2176.0,0.6485033584722224,63.625545638888866,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,960
81,308.8225358333335,277.9596652777779,290.7285987500001,553.7590973611109,1895.273804166667,65.17470741666666,86.58310681944444,37.46596425,1486.2465277777778,42.700001097222255,0.2325530977777779,2176.0,0.6248412220833333,63.69716529166666,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,959
82,314.58872208333344,283.6730672222223,296.46622069444453,559.8203058333332,1901.7037138888886,65.17999015277779,86.5558655,37.51876505555554,1486.2604166666667,42.70277881944448,0.2276747561111113,2176.0,0.6232239529166667,63.48306152777778,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,958
83,288.6950502777777,279.2097036111111,284.1296915277779,554.5037037499999,1765.952272222222,65.13467123611109,85.67804375000001,33.89348824999999,1343.454861111111,38.550000875000016,0.23201562069444462,2176.0,0.5576541403333333,57.477607819444465,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,957
84,278.7393824722222,220.5174265277778,264.55975916666677,726.1633070833334,1671.8459533333335,64.14807766666667,79.55094862499999,28.253397722222225,1094.2916666666667,31.60972266666666,0.22821614625000017,2176.0,0.5096990724722226,45.347686861111114,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,956
85,301.3574302777777,273.5196956944445,284.2968362500001,560.5441437499999,1891.653352777778,64.89014190277777,86.35674291666665,38.203622583333335,1492.763888888889,42.70138995833336,0.22785202972222246,2176.0,0.6573385431944446,64.66479273611114,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,955
86,281.66196605555547,277.7251284722222,284.3089904166666,654.0230458333331,1709.1185452777781,64.58183113888889,81.5695172638889,30.38267498611112,1187.0902777777778,34.213889611111114,0.23048280500000004,2176.0,0.5586425606111108,50.122282916666684,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,954
87,312.78024763888885,257.4857840277777,296.3768670833335,586.6906775000002,1900.3782180555556,64.76244058333333,86.47442262500005,38.626552861111115,1494.4305555555557,42.645834569444474,0.23314315750000014,2176.0,0.7166869297222225,65.43108616666667,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,953
88,299.1480036111112,274.30816902777775,284.81505000000004,561.7846508333334,1886.3357819444443,64.8731337222222,86.44589552777776,38.209243694444446,1492.079861111111,42.70416758333336,0.22559729500000017,2176.0,0.7015219684722224,64.76082226388891,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,952
89,294.8697709722222,269.72410791666664,280.88625819444445,554.6242945833333,1880.8080875000003,64.94307002777775,86.48563730555557,38.11604770833333,1491.3854166666667,42.698612236111146,0.22709242291666687,2176.0,0.7270113545833333,64.58306422222225,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,951
90,294.68950513888893,270.4439980555557,280.55403930555553,554.8132168055555,1879.207447222222,64.9708966388889,86.49977337499999,37.950672527777776,1491.795138888889,42.69861233333337,0.22889576625000016,2176.0,0.7485267109722222,64.40413436111112,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,950
91,296.6160320833334,272.57011416666677,282.67912513888893,555.5339951388888,1880.3680611111113,65.01252322222221,86.51173118055557,37.83886172222223,1490.6979166666667,42.701389958333365,0.22627314388888908,2176.0,0.719438962222222,64.25349843055558,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,949
92,300.12473791666673,275.23915402777783,286.6969679166666,556.2009869444444,1882.3240055555555,65.03782781944444,86.51287637499999,37.807564305555545,1488.888888888889,42.697223472222255,0.22395173763888898,2176.0,0.704961803472222,64.08971737500002,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,948
93,299.9891162500001,274.8913590277778,286.92419194444443,555.4055101388888,1882.0280305555555,65.05664880555555,86.48514693055554,37.71550324999999,1488.1875,42.700001097222255,0.226091520138889,2176.0,0.7137495959722219,63.951373472222244,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,947
94,296.3417076388889,272.8898877777778,282.7508238888888,551.8666061111112,1877.432204166667,65.0577745277778,86.50457968055557,37.76598240277777,1490.267361111111,42.70138995833337,0.2316073315277779,2176.0,0.7213065933333337,64.2077048888889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,946
95,296.8784001388889,273.7277022222221,283.5201241666667,550.3308556944444,1877.3067875000004,65.07682513888892,86.52483802777779,37.75262022222222,1489.454861111111,42.698612236111146,0.23307527250000015,2176.0,0.7337499973611114,64.2082993888889,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,945
96,292.02944458333315,270.4026579166666,278.03594999999996,545.4558944444442,1871.6040236111112,65.10341330555556,86.50320806944444,37.88221055555555,1490.4340277777778,42.702778722222256,0.2340581833333335,2176.0,0.7331000127777779,64.41975883333335,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,944
97,290.7802222222222,268.17721625,277.2531320833333,543.2084180555556,1868.6362,65.07741912499998,86.47064537499996,37.72745251388889,1490.420138888889,42.700001097222255,0.23379819944444458,2176.0,0.7455343752777778,64.17035729166665,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,943
98,297.3435169444444,273.3968606944444,284.8302216666666,548.280765833333,1875.653166666667,65.06744280555553,86.50633869444447,37.588249194444444,1489.579861111111,42.70416758333337,0.23330313277777792,2176.0,0.7383333422222224,63.98537605555558,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,942
99,299.8253109722222,275.2946218055556,287.5629169444444,550.2569004166667,1877.9010152777782,65.09943838888888,86.49001019444447,37.566573375000004,1488.3368055555557,42.698612333333365,0.23131576000000015,2176.0,0.7229279702777777,63.77674322222221,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,941
100,291.30507736111105,267.8559829166668,278.4804545833333,542.0543611111112,1868.5810694444444,65.04582925,86.40620161111111,37.68050658333333,1489.7222222222222,42.700001097222255,0.22912235652777793,2176.0,0.7213102611111111,64.00277562500001,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,940
101,292.3335893055555,268.38927194444443,279.9434506944443,543.0464547222222,1869.8662861111115,65.0690669166667,86.39284680555558,37.595323194444454,1488.3333333333333,42.70000109722226,0.22929811958333346,2176.0,0.7349756981944442,63.8343094027778,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,939
102,293.94355500000006,270.261921111111,281.6811441666667,544.2057249999999,1872.071343055556,65.08568320833334,86.43650650000004,37.67220816666667,1489.03125,42.701389861111146,0.23051044513888902,2176.0,0.7272642338888888,63.978287194444455,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,938
103,298.64849472222227,273.95221861111105,286.2295302777777,548.1130683333331,1875.4911527777776,65.0325339027778,86.41508076388892,37.56898647222223,1488.2291666666667,42.70138995833337,0.225729993888889,2176.0,0.7157783622222225,63.69622302777782,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,937
104,294.5051787500001,271.2850808333334,281.45491819444436,544.7191061111112,1871.070755555556,65.03726016666667,86.42899262500003,37.55594795833334,1488.1770833333333,42.697223472222255,0.2267664133333335,2176.0,0.7316402888888888,63.814307361111155,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,936
105,298.8049176388889,275.3908820833334,286.17190069444445,548.1207477777778,1876.5668027777776,65.11347420833333,86.45031505555558,37.501427319444446,1486.2152777777778,42.701389958333365,0.22576965527777793,2176.0,0.7208971783333333,63.704358305555566,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,935
106,298.54518930555554,275.6594918055555,285.7891174999999,548.1876820833331,1875.9884819444446,65.09748402777777,86.45644087500001,37.59500115277778,1486.6493055555557,42.701389958333365,0.23164313263888905,2176.0,0.7115546083333331,63.798421416666706,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,934
107,297.2506469444446,272.96327041666666,285.1892204166668,545.3389033333333,1873.2331027777775,65.07958331944445,86.43489815277778,37.446251555555556,1486.8402777777778,42.700001097222255,0.23149417486111132,2176.0,0.71010377,63.628052125,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,933
108,290.3234105555556,268.5184370833333,277.1449366666666,539.8743938888888,1866.520775,65.09614647222222,86.39350506944444,37.59491145833333,1488.0902777777778,42.69861243055559,0.22977951847222236,2176.0,0.698342235972222,63.91654845833333,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,932
109,289.01569194444454,266.3506348611111,275.86664819444445,537.7687240277778,1864.9553986111105,65.08615543055554,86.41017933333336,37.57264761111108,1486.423611111111,42.698612236111146,0.22610264486111126,2176.0,0.7116463518055556,63.891658986111146,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,931
110,294.5877006944445,271.1919429166668,281.8445474999998,543.194463611111,1870.1903055555554,65.10006188888889,86.45286684722225,37.52265477777778,1485.4340277777778,42.700001000000036,0.2242237052777779,2176.0,0.7076925404166665,63.73868797222222,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,930
111,285.81598625000015,262.8048833333333,272.1932195833334,533.7646400000001,1859.324613888889,65.08320797222224,86.40232952777778,37.59520620833334,1486.6493055555557,42.700001000000036,0.2230268084722224,2176.0,0.7032574676388887,63.88900043055557,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,929
112,278.95288791666667,258.2464872222223,263.18746124999996,530.8531815277777,1853.9388749999998,65.05528437499999,86.42013838888886,37.74723677777778,1489.3055555555557,42.702778722222256,0.22797645500000016,2176.0,0.7105888225,64.23763688888887,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,928
113,281.5109122222222,258.479003611111,267.33640833333334,530.4503188888889,1854.806641666667,65.05390725,86.42600247222227,37.746626208333346,1489.53125,42.70000119444448,0.2286614206944445,2176.0,0.7147000004166668,63.93530993055557,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,927
114,290.95976652777773,265.8918418055554,277.23064541666673,537.5905106944446,1864.2511319444445,65.11856515277776,86.45837168055556,37.59119633333333,1487.326388888889,42.701389861111146,0.22809171486111135,2176.0,0.7091436636111109,63.71095055555557,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,926
115,283.1373634722222,257.40874555555547,268.9039238888888,528.2934663888889,1854.829472222222,65.09202572222223,86.4239702777778,37.619847166666666,1487.9166666666667,42.700001097222255,0.22621370944444447,2176.0,0.6901960434722221,63.84114984722224,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,925
116,280.22799277777784,255.90369472222224,265.4495529166667,527.2583544444445,1852.2239222222224,65.09573837499998,86.46936222222223,37.691278805555555,1488.8715277777778,42.698612236111146,0.23711361472222237,2176.0,0.669484726111111,63.914344958333345,462.98385133063584,99964.5074130148,612.8348153241319,1075.8186666547697,214.59673026995358,924
