RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
21,291.00845416666675,321.1327133333333,268.94730930555556,568.7668494444442,1797.5050000000006,61.157391819444506,94.103432125,42.197916666666664,1691.5972222222222,48.058389888888904,0.9900000100000013,2944.0,0.5072837236111111,91.30973479166667,1153.3452309999996,263229.0,283.288246,1436.6334769999992,228.23088258818112,651
22,293.3299645833334,324.10159902777775,271.51653,569.4254080555554,1798.8279763888886,61.195745152777846,94.15801437500002,42.079861111111114,1690.3125,48.042620777777785,0.9900000100000013,2944.0,0.5031041727777779,90.9328179166666,1146.9974380000003,263714.0,285.84039299999995,1432.8378309999982,229.9168169545643,650
23,292.22030986111116,328.05268111111104,270.6533240277778,568.9970713888889,1798.1791208333339,61.192410486111186,94.13875161111108,42.010416666666664,1690.2430555555557,48.054396458333336,0.9900000100000013,2944.0,0.523908328888889,90.80092637499997,1140.649644,264199.0,288.3925390000003,1429.0421829999987,231.62151620326964,649
24,291.4917861111112,330.2218905555554,270.17729152777775,567.9542647222222,1797.7543958333333,61.193957083333395,94.10310338888887,41.989583333333336,1689.7569444444443,48.055410000000016,0.9900000100000013,2944.0,0.5316999980555557,90.70849038888886,1134.301850999998,264683.99999999994,290.94468600000005,1425.2465369999993,233.34529496417068,648
25,289.90031263888886,331.82058680555565,267.98517499999997,567.0276043055554,1794.3303999999996,61.20000100000007,94.16025297222224,42.052083333333336,1690.1041666666667,48.054556152777806,0.9900000100000013,2944.0,0.5352041641666668,90.76683715277775,1127.954057,265168.0,293.4968320000004,1421.450889,235.08758921020484,647
26,286.1016136111111,330.717563888889,263.9251743055555,564.0153234722225,1789.9278041666664,61.20000100000007,94.23950831944444,42.03472222222222,1689.548611111111,48.06332041666668,0.9900000100000013,2944.0,0.5282833376388887,90.73771722222223,1121.6062640000014,265652.99999999994,296.048978,1417.655241999998,236.85049604894118,646
27,286.1710943055555,332.3004002777777,263.93499097222224,564.1093970833333,1789.209845833334,61.20000100000007,94.23482488888885,41.96875,1688.0208333333333,48.04411977777779,0.9900000100000013,2944.0,0.5191592240277779,90.58547152777777,1115.2584709999996,266138.0,298.60112499999997,1413.8595959999993,238.63347100279492,645
28,289.3164015277778,335.23970430555556,266.8950059722222,566.9851520833334,1791.4078000000004,61.211240347222265,94.21415583333334,41.96319441666667,1688.611111111111,48.048760625,0.9900000100000013,2944.0,0.5406607843055555,90.49134194444444,1108.9106770000012,266623.0,301.15327099999956,1410.063947999999,240.43685891934132,644
29,294.90482513888884,338.6784627777777,272.4937655555557,569.613833888889,1794.975154166667,61.28389634722232,94.17664420833331,41.91597230555555,1687.3090277777778,48.0438302777778,0.9900000100000013,2944.0,0.561857642361111,90.31796234722214,1081.0912444666667,262979.9133333336,292.365181271667,1373.4564257383322,243.25413296920104,643
30,291.21059916666667,341.0724752777778,268.8929333333333,566.8798577777778,1790.3989152777776,61.29432801388899,94.06837823611112,41.86145808333334,1687.8715277777778,48.05761548611113,0.9900000100000013,2944.0,0.5383827236111113,90.19501794444439,1101.156604000002,270986.0,296.5268270000002,1397.6834309999986,246.09215348264848,642
31,285.3539590277777,343.2497386111112,261.8788094444446,564.1302379166665,1784.2259694444447,61.29450097222231,94.07020016666671,41.82326384722222,1687.8854166666667,48.06124823611113,0.9900000100000013,2944.0,0.5276354190277776,90.02580990277775,1097.2795670000003,273167.0,294.2136050000005,1391.493172000001,248.94931812760146,641
32,287.2163015277778,346.9143450000001,264.3395291666667,564.3413211111107,1785.5178125,61.295083444444536,94.02420380555557,41.847222222222214,1687.798611111111,48.05974934722223,0.9900000100000013,2944.0,0.511886115,90.30986718055553,1093.4025300000008,275349.0,291.9003830000001,1385.3029130000023,251.82765948053924,640
33,284.96502680555545,349.27202152777784,262.1182115277777,564.4473105555556,1780.370297222221,61.29870072222232,94.03984238888889,41.90138891666667,1688.875,48.07923333333335,0.9900000100000013,2944.0,0.4972958347222223,90.32309618055558,1089.5254929999999,277530.0,289.58716099999975,1379.112653999998,254.72556794960636,639
34,284.3168062499999,352.24234208333337,261.4336590277779,565.2481812500001,1780.1566625000003,61.2999920000001,93.9901085277778,41.902777777777786,1687.8541666666667,48.068748638888906,0.9900000100000013,2944.0,0.4925111097222223,90.30081147222222,1085.648456,279712.0,287.2739389999999,1372.922395000001,257.64509538435715,638
35,288.17004722222214,354.66798611111113,265.10354875,567.3164633333333,1782.1593333333335,61.2999920000001,93.88757368055556,41.95347231944444,1688.4305555555557,48.077803583333356,0.9900000100000013,2944.0,0.4787805580555556,90.3224221388889,1081.7714189999983,281893.0,284.96071700000033,1366.7321360000014,260.5846254105926,637
36,284.2453123611112,357.16554208333343,261.3066147222223,565.1318105555556,1778.4350958333332,61.2999920000001,93.83772961111111,41.933333277777784,1688.201388888889,48.06599877777781,0.9900000100000013,2944.0,0.4962107580555558,90.26538895833335,1077.894381999999,284074.0,282.64749499999994,1360.5418769999997,263.54530160265733,636
37,284.6541327777777,360.44633694444445,261.6968037500001,566.1258927777776,1777.0051194444447,61.30445093055563,93.83528618055556,41.86319440277778,1687.0972222222222,48.05008813888892,0.9900000100000013,2944.0,0.4855000030555556,90.17509665277777,1074.017345,286256.0,280.3342730000003,1354.3516180000004,266.52828404740524,635
38,288.8936198611111,365.3725609722222,265.63244819444435,569.4337156944445,1781.0007527777775,61.336067416666666,93.73681205555555,41.884722305555556,1687.861111111111,48.08046612500002,0.9900000100000013,2944.0,0.48939722597222235,90.1370109861111,1070.1403080000014,288437.0,278.02105099999983,1348.161359000001,269.53194627260024,634
39,276.52456597222215,368.8064879166667,251.7235245833334,562.2765263888888,1769.032316666666,61.37024601388886,93.58725495833335,41.98125009722223,1688.7083333333333,48.033124263888894,0.9900000100000013,2944.0,0.5019416680555556,90.59803131944449,1130.532101005805,317374.85566272563,290.94621224752086,1421.478313253324,280.7305121016602,633
40,279.7931069444445,373.2035698611111,255.61989680555553,563.8956336111111,1770.714381944445,61.37582898611109,93.49802493055557,41.875694430555555,1687.6527777777778,48.06399638888891,0.9900000100000013,2944.0,0.4976972274999998,90.28624523611109,1172.9564526367376,340621.1440520396,307.2694686136529,1480.2259212503895,290.39538789896454,632
41,287.83154444444443,383.45451027777773,263.28400375000007,556.3621884722222,1778.772745833333,61.37485430555554,94.18661626388888,42.47152786111111,1714.0069444444443,48.63220651388889,0.9900000100000013,2944.0,0.484456950277778,93.07299948611112,1239.173329626578,343818.8716338164,316.16110635025683,1555.334435976837,277.45825657611965,631
42,298.79767555555554,318.758836111111,273.52236069444444,517.1643984722222,1797.349304166667,61.36122268055556,96.46830755555558,44.28750001388889,1784.861111111111,50.0577741388889,0.9900000100000013,2944.0,0.43675278333333317,101.61813819444444,1277.9900440000008,361767.0,326.1480960000005,1604.1381399999987,283.0749751912775,630
43,296.00868972222236,289.52990736111116,270.1596693055556,519.8412356944443,1792.825090277778,61.366194166666645,96.68566431944441,44.07048584722222,1781.2847222222222,50.041830305555536,0.9900000100000013,2944.0,0.4416312516666666,100.80012531944443,1291.780427000001,370323.00000000006,331.1083680000001,1622.8887950000021,286.6764291049291,629
44,291.0905225,285.5681862500001,265.0589929166667,518.805909722222,1787.5711152777776,61.38641265277772,96.58677401388886,44.15069434722223,1782.9756944444443,50.053879055555576,0.9900000100000013,2944.0,0.4280034718055554,100.87444234722221,1305.5708100000006,378879.0,336.0686390000001,1641.639448999998,290.20180069742844,628
45,292.04661194444463,285.4544019444445,265.6907273611111,520.0734208333334,1786.1648611111113,61.39101662499994,96.52277697222222,44.12881933333334,1783.451388888889,50.08237523611112,0.9900000100000013,2944.0,0.4047500006944445,100.87300598611111,1319.3611930000004,387434.0,341.0289110000002,1660.3901040000019,293.65271773610556,627
46,289.87111333333326,283.6010358333333,263.9742625,520.18677,1785.1460722222223,61.39998999999992,96.47076012500006,44.17847205555555,1783.9270833333333,50.09759355555558,0.9900000100000013,2944.0,0.4097487931944444,100.91260519444445,1333.151576,395990.0,345.98918200000026,1679.140757999998,297.0329909432588,626
47,288.70909888888895,280.81364458333326,262.8057044444444,521.0315459722221,1780.7921430555552,61.39998999999992,96.22179680555556,43.99895866666665,1781.1527777777778,50.079138458333325,0.9900000100000013,2944.0,0.41251770611111105,100.30431404166666,1346.9419590000023,404545.0,350.9494540000003,1697.8914130000019,300.3433052901129,625
48,289.0016152777777,283.24256291666677,261.93444430555553,523.2373508333334,1782.2565041666664,61.40196956944437,96.06210036111112,44.104513847222215,1781.2569444444443,50.03574275000001,0.9900000100000013,2944.0,0.3958333322222222,100.83175634722224,1360.7323420000018,413101.0,355.9097250000002,1716.6420669999973,303.58725757398105,624
49,296.68963541666676,289.45725694444445,270.71273249999996,526.7275220833334,1789.862802777777,61.41984938888883,96.04592159722219,44.033680402777776,1780.4166666666667,50.0616921527778,0.9900000100000013,2944.0,0.4243016512499998,100.41718408333331,1374.5227250000016,421657.0,360.86999700000047,1735.3927220000014,306.76611767186347,623
50,290.8214148611111,283.6303205555555,264.6781165277778,524.3526590277777,1782.1629916666668,61.436376208333286,96.00861040277778,44.04687486111111,1780.2708333333333,50.064332555555545,0.9900000100000013,2944.0,0.40999218666666654,100.25922155555554,1388.3131080000012,430212.0,365.83026800000044,1754.1433759999968,309.8811050050245,622
51,294.6301826388889,286.8115091666666,269.0374320833334,526.4141933333334,1785.771955555556,61.45457854166663,96.01091581944446,44.028472277777794,1779.2256944444443,50.074961875000014,0.9900000100000013,2944.0,0.4103552094444446,100.46363294444444,1402.1034910000012,438768.00000000006,370.79053900000036,1772.8940299999986,312.9355306626226,621
52,294.7109895833333,288.53250472222226,268.8292445833334,527.0930640277779,1785.3467319444446,61.461037819444414,96.01180925,43.93645818055556,1780.3368055555557,50.093642625000015,0.9900000100000013,2944.0,0.4161749980555555,100.43515950000004,1415.8938740000008,447324.00000000006,375.7508110000006,1791.644685000003,315.93045793487187,620
53,294.9657472222221,289.25561555555555,268.88764777777783,526.3354955555556,1788.1864916666661,61.4687817083333,96.04625506944444,43.97500015277776,1779.5902777777778,50.07256097222223,0.9900000100000013,2944.0,0.4223263893055556,100.29597573611112,1429.6842570000006,455879.0,380.71108200000054,1810.395338999998,318.86690908704617,619
54,296.07766444444445,286.0537004166668,271.13590347222225,526.618698888889,1787.5199208333336,61.45569009722218,96.02190690277774,44.08194440277778,1780.5208333333333,50.05954552777777,0.9900000100000013,2944.0,0.4199305595833333,100.46997220833332,1443.4746400000001,464435.0,385.6713539999993,1829.1459940000022,321.74794563761776,618
55,294.38775944444467,285.3927230555557,268.8374258333333,527.0500661111112,1786.8972638888886,61.47666170833332,95.95348562500004,44.06736108333333,1780.8715277777778,50.05622958333333,0.9900000100000013,2944.0,0.40853376069444447,100.82310287499999,1457.265023,472990.0,390.63162500000067,1847.896647999998,324.57376835016487,617
56,294.5263394444444,283.5485890277779,269.14114555555557,524.9289943055556,1786.5884625000006,61.49581131944444,95.87688693055556,44.00208343055556,1780.1458333333333,50.07988972222223,0.9900000100000013,2944.0,0.4181979219444445,100.24635341666668,1458.3737359999984,474981.0000000001,391.9319539999998,1850.3056899999974,325.6922339418767,616
57,285.69933802777774,275.1544908333333,262.28637222222227,557.8513836111111,1746.591776388889,61.45332598611108,94.81099477777781,42.365624736111116,1710.90625,48.215122541666666,0.9901864326388902,2883.5555555555557,0.4389117631944443,95.96924155555558,1427.860329000002,466637.0,384.71225000000027,1812.572579,326.80857540653716,615
58,286.8520409722222,271.6093336111112,261.28848916666664,534.0138887500001,1771.4278777777774,61.45350240277773,95.43628958333333,44.123611000000004,1781.0833333333333,50.0494763888889,0.9900000100000013,2944.0,0.4330329905555556,101.00219511111115,1460.5911619999981,478961.0000000001,394.5326119999993,1855.1237740000033,327.9227017532784,614
59,288.5731602777778,274.5585069444445,263.4456161111112,533.8161980555557,1776.5041041666666,61.44853663888884,95.42025758333334,44.14548615277777,1781.673611111111,50.081767986111096,0.9900000100000013,2944.0,0.4217708391666668,100.88126779166663,1461.6998759999992,480952.0,395.83294100000035,1857.5328169999998,329.0360818228594,613
60,289.48875541666655,276.52721055555554,265.4327844444444,531.5317694444443,1779.8742375000006,61.45702069444441,95.44118776388889,44.14027788888888,1781.46875,50.043816180555545,0.9900000100000013,2944.0,0.4511527808333333,100.90809329166665,1462.8085889999975,482942.0,397.13326999999947,1859.941858999999,330.1470907619888,612
61,290.9249206944447,275.68908430555564,263.41340791666676,531.867288611111,1778.9219736111108,61.49360513888889,95.44298766666668,44.525694277777774,1785.701388888889,50.057094972222245,0.9900000100000013,2944.0,0.49479119513888886,101.92236093055551,1463.9173020000012,484932.0,398.433599,1862.3509009999989,331.256416832759,611
62,282.92014680555553,269.72252847222217,258.12945402777774,527.045723611111,1772.5637749999996,61.49732340277777,95.13789444444443,44.241319375,1783.576388888889,50.08961541666665,0.9900000100000013,2944.0,0.5006207458333333,100.99492295833329,1465.0260160000023,486923.0,399.7339280000005,1864.7599440000017,332.3647462107593,610
63,285.7324447222222,272.40540819444436,261.6664720833333,527.29477,1774.983361111111,61.498779722222224,95.10352952777781,44.340277569444446,1783.263888888889,50.08734680555557,0.9900000100000013,2944.0,0.4918784665277777,100.91184584722224,1466.1347289999985,488913.0,401.03425699999957,1867.1689860000015,333.47071747865266,609
64,284.91090236111114,273.4023319444445,261.3295226388889,527.6739975,1773.9240777777775,61.49665031944445,95.03023868055558,44.40694443055557,1783.9635416666667,50.08553484722225,0.9900000100000013,2944.0,0.47299652847222223,101.66084868055556,1467.2434420000018,490903.0,402.3345860000006,1869.5780280000024,334.57501730650137,608
65,288.6213698611111,275.4558205555556,266.0721066666666,528.5359411111111,1776.274411111111,61.49923330555556,94.95099058333338,44.116319374999996,1781.5277777777778,50.10084708333334,0.9900000100000013,2944.0,0.436270835,100.69522098611111,1468.352155999998,492893.0,403.6349149999995,1871.987070999999,335.67764925187305,607
66,287.17929597222223,273.8290580555556,264.49095236111106,527.74384875,1774.4872125000002,61.504177625,94.88482041666674,44.17569447222222,1782.0520833333333,50.08470205555557,0.9900000100000013,2944.0,0.43927135555555563,101.0934692083333,1468.3521550000003,492893.0,403.6349149999995,1871.987070000002,335.67764948048233,606
67,285.0668525,273.76969166666663,261.31207,527.10953125,1773.9998708333333,61.52263636111112,94.75468788888891,44.194791625000015,1780.6944444444443,50.06463202777778,0.9900000100000013,2944.0,0.43048338333333347,100.90742763888885,1468.352155999998,492893.0,403.6349149999995,1871.987070999999,335.67764925187305,605
68,286.82359708333325,274.7181063888889,264.04021611111114,526.5816133333333,1774.2755958333335,61.52913143055556,94.60348191666668,43.99548616666666,1780.1215277777778,50.06765313888889,0.9900000100000013,2944.0,0.4411375036111113,100.32355708333336,1468.352155999998,492893.0,403.6349149999995,1871.987070999999,335.67764925187305,604
69,284.78767833333336,274.04605708333327,261.2157369444445,525.5591115277778,1774.1495180555555,61.5257300138889,94.4770464027778,44.11979173611112,1780.826388888889,50.06779184722223,0.9900000100000013,2944.0,0.42809791347222226,100.96426444444445,1468.352155999998,492893.0,403.6349149999995,1871.987070999999,335.67764925187305,603
70,284.3762148611111,272.9408534722222,260.9444930555555,523.4309829166666,1774.8194,61.52517043055556,94.40688494444443,43.971874972222224,1780.232638888889,50.118862611111105,0.9900000100000013,2944.0,0.4061944466666666,100.43008729166667,1469.2783790426179,484411.9530799986,408.0664744764589,1877.3448535190732,329.69378709271035,602
71,284.56665263888885,272.7592213888888,261.0970449999999,522.3350633333334,1774.8806569444446,61.53388802777777,94.31373829166665,44.08854159722224,1781.3055555555557,50.073451902777784,0.9900000100000013,2944.0,0.4238116343055556,100.70850691666664,1461.1616955972718,482408.5838918614,408.42742674319277,1869.5891223404626,330.1541406029465,601
72,286.2541663888889,275.1724922222223,263.87671374999996,522.4909009722221,1777.7478430555557,61.57773483333335,94.3635089166667,43.959027694444444,1780.9270833333333,50.05881634722223,0.9900000100000013,2944.0,0.41602083625,100.2927287777778,1449.035969676189,472524.374591034,408.8006663746792,1857.836636050869,326.095683253899,600
73,283.57355486111106,273.12071569444447,261.06645722222214,521.1469381944445,1778.0953402777782,61.5684686388889,94.30065631944441,43.853819208333334,1778.736111111111,50.08675040277778,0.9900000100000013,2944.0,0.4199430570833333,100.10664718055553,1439.7128656979576,466634.6644011473,409.6526511645888,1849.3655168625419,324.11647872225416,599
74,283.15227597222236,273.33745986111114,260.64920708333347,522.3364748611112,1774.7491666666667,61.54188254166667,94.21411738888885,43.66493027777776,1775.7534722222222,50.06751458333334,0.9900000100000013,2944.0,0.42433889375,99.03031227777778,1436.7261153058164,461434.02175470465,414.39995636506956,1851.126071670882,321.17048394883994,598
75,282.99305222222233,271.64793555555553,261.77861819444433,521.4327761111111,1774.9572486111106,61.54149169444445,92.72607728191697,43.401736236111105,1773.1493055555557,50.07206329166669,0.9900000100000013,2944.0,0.4398153516666667,98.85851455555553,1437.1007332388986,462953.2326936433,420.1935372878763,1857.2942705267774,322.143898465804,597
76,282.99984708333324,271.40337319444444,261.21901013888885,521.0668756944445,1772.2530861111113,61.53031404166667,93.98539843055553,43.402083416666656,1772.6805555555557,50.06426826388889,0.9900000100000013,2944.0,0.4446638868055556,98.91098966666667,1424.431494872978,462405.85045118636,412.03393265677755,1836.4654275297544,324.6248430447825,596
77,280.10223986111106,270.11666486111113,258.8255019444444,506.8083281944446,1768.0016305555553,61.529542013888914,94.71588365277778,43.98263875,1808.6979166666667,50.91367812500001,0.9900000100000013,2970.6666666666665,0.4550326408333333,102.17859208333334,1420.2521700000025,494050.0,427.5315090000003,1847.7836789999997,347.8607605295899,595
78,284.4814398611112,275.2538800000002,263.8072338888888,463.4089455555555,1775.6880638888897,61.52976987500001,96.80526258333333,46.12013905555557,1909.7881944444443,53.08190752777779,0.9900000100000013,3072.0,0.4991236052777778,113.3471487222222,1461.3488709999983,526908.0,445.26567699999964,1906.6145479999993,360.5627721458721,594
79,278.70737055555554,272.4544959722223,259.0682613888888,464.04033722222215,1763.774223611111,61.54727193055558,96.46463954166668,46.335416625,1911.4722222222222,53.082238166666656,0.9900000100000013,3072.0,0.52435833625,113.59017888888889,1451.4358479999983,521980.0,443.85331500000024,1895.2891629999976,359.6300867993995,593
80,280.66235180555555,274.29557124999997,262.2236900000001,465.18419583333343,1769.2858541666671,61.557301291666676,96.41400366666662,46.053819375,1909.142361111111,53.113470402777786,0.9900000100000013,3072.0,0.52062638625,112.6801196944445,1441.5228260000001,517051.0,442.44095300000043,1883.963778999999,358.6838797653556,592
81,271.62867541666657,264.43544236111114,252.2473856944445,463.75827347222224,1755.4532333333336,61.575514083333346,96.13472429166669,45.87291663888888,1906.3645833333333,53.062654555555554,0.9900000100000013,3072.0,0.5406611163888888,113.05370631944446,1431.6098040000024,512122.0,441.0285909999993,1872.6383950000009,357.724568921715,591
82,270.55212680555553,263.36380249999996,251.27807625,464.81041708333333,1755.3416263888892,61.596118125000025,95.85482861111113,45.81180529166667,1905.8958333333333,53.113330486111124,0.9900000100000013,3072.0,0.5241902729166666,112.39788513888891,1421.6967810000015,507192.9999999999,439.6162289999995,1861.3130099999992,356.751880413802,590
83,274.6743068055555,267.9237506944445,256.3881938888889,467.3677675000002,1758.7225208333334,61.598655083333355,95.78629281944445,45.449999888888904,1900.1666666666667,53.0626375138889,0.9900000100000013,3072.0,0.5389638843055554,111.69441468055561,1411.7837589999986,502265.0,438.2038670000001,1849.9876260000015,355.76624026031186,589
84,275.5577090277777,268.4838327777777,257.24314972222214,468.0681595833333,1764.2941180555558,61.59999800000003,95.43806684722222,45.661701027777795,1901.8134041666667,53.02506069444445,0.9900000100000013,3072.0,0.5304410434722222,111.02611318055554,1401.8707370000009,497336.0,436.79150500000037,1838.6622420000022,354.7659472971792,588
85,272.44027402777783,266.51856000000004,254.44428736111124,468.92117861111115,1757.3302916666669,61.60052322222225,95.28324845833332,45.41041693055558,1900.34375,53.133921347222234,0.9900000100000013,3072.0,0.5446493006944445,110.91207256944449,1391.9577140000001,492407.0,435.3791439999995,1827.3368579999978,353.7514071350594,587
86,272.5892998611111,267.3186426388889,255.01535194444443,469.557277361111,1757.0896083333337,61.603110972222254,95.19778673611117,45.601736333333335,1901.138888888889,53.04343552777778,0.9900000100000013,3072.0,0.5549166729166667,111.80094958333335,1349.221130564999,475900.39750000066,423.66007092750056,1772.8812014925027,352.72231268769985,586
